"","Gene_name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GENENAME","Biotype"
"153","ENSG00000253910",20.788014016683,2.80905636544101,0.862577757591026,3.25658335230673,0.00112761817582127,0.0155899502766689,"protocadherin gamma subfamily B, 2","protein_coding"
"154","ENSG00000253958",30.5556585213186,6.35085710902096,1.10921673024517,5.72553310444321,1.03109436190855e-08,1.19117613063876e-06,"claudin 23","protein_coding"
"155","ENSG00000264994",39.3381911576339,2.64589825710653,0.701003187880881,3.77444539889331,0.00016036402565469,0.00345899113564041,"small nucleolar RNA, C/D box 92","snoRNA"
"156","ENSG00000265028",42.9898430350251,6.8547387400825,1.05763427332214,6.48119951573718,9.09962454432699e-11,2.00074325464944e-08,"microRNA 4792","miRNA"
"157","ENSG00000265145",72.2413100581924,2.8890473317061,0.680703454343765,4.24420841890878,2.19366398088102e-05,0.000692222856189122,"small nucleolar RNA, C/D box 53","snoRNA"
"158","ENSG00000265706",41.8534912394474,2.66168771324231,0.754642161076603,3.52708588325496,0.000420160452706034,0.00728705762250465,"small nucleolar RNA, C/D box 53B","snoRNA"
"159","ENSG00000269855",15.4014330908411,7.8169112353295,1.52936386085329,5.11121743845063,3.20089308095702e-07,2.27263408747948e-05,"ring finger protein 225","protein_coding"
"160","ENSG00000270419",206.816754479523,8.50255692971987,1.55065509469839,5.48320316928612,4.17692847263423e-08,3.84728979317229e-06,"colon adenocarcinoma hypermethylated (non-protein coding)","lincRNA"
"161","ENSG00000270524",12.7167796162908,7.54057925088204,1.58561463652794,4.75561910010735,1.97839181500442e-06,9.23610863771926e-05,NA,"processed_pseudogene"
"162","ENSG00000271303",32.1564373852244,5.9840926834572,1.00756688670087,5.93915179472723,2.8650050107048e-09,3.75536041403152e-07,"sulfiredoxin 1","protein_coding"
